"FilingID","SEC File Number"
"994018","811-7685"
"994018","811-8764"
"991013","811-05426"
"991013","811-06463"
"981396","811-06400"
"982658","811-22549"
"992119","811-07674"
"987834","811-8194"
"990390","811-22525"
"990299","811-22655"
"986788","811-21482"
"999030","811-22208"
"982263","811-03833"
"982263","811-22321"
"982263","811-04550"
"987990","811-21872"
"996854","811-08822"
"986677","811-22895"
"986677","811-08437"
"980676","811-08261"
"980498","811-22647"
"980498","811-22646"
"980693","811-4815"
"980693","811-8261"
"980693","811-21713"
"980693","811-21582"
"979666","811-21237"
"980718","811-08261"
"980718","811-4815"
"999225","811-7959"
"999225","811-08274"
"999225","811-08236"
"983258","811-22794"
"983258","811-06719"
"999201","811-22431"
"999277","811-21422"
"998695","811-22657"
"999334","811-08261"
"999334","811-4815"
"979528","811-22590"
"999338","811-21335"
"999338","811-05141"
"999338","811-07986"
"966090","811-04782"
"987383","811-04915"
"987383","811-06416"
"987383","811-07358"
"987383","811-22533"
"987383","811-07455"
"987383","811-04642"
"987383","811-21680"
"987383","811-22958"
"987383","811-22906"
"978922","811-7739"
"997028","811-22748"
"996809","811-22920"
"999770","811-21777"
"999770","811-04878"
"999770","811-07257"
"998746","811-7572"
"998746","811-3836"
"998746","811-1944"
"986951","811-21237"
"997914","811-22172"
"991028","811-22132"
"991028","811-21636"
"991028","811-21905"
"991028","811-06142"
"991028","811-06652"
"999815","811-22132"
"999815","811-21636"
"999815","811-21905"
"999815","811-06142"
"999815","811-06652"
"984900","811-22534"
"972746","811-8918"
"993755","811-22718"
"980977","811-6336"
"978352","811-22562"
"978352","811-22845"
"990012","811-6400"
"990012","811-7076"
"990012","811-7852"
"999967","811-7572"
"999967","811-3836"
"999967","811-1944"
"999978","811-7572"
"999978","811-3836"
"999978","811-1944"
"999912","811-3940"
"999912","811-08236"
"999912","811-08764"
"999912","811-21719"
"989125","811-01639"
"979008","811-22153"
"999819","811-21580"
"993044","811-08231"
"971898","811-21079"
"993603","811-22442"
"993603","811-04550"
"993603","811-22321"
"993603","811-0383301"
"993603","811-22551"
"993603","811-03153"
"984985","811-04878"
"995083","811-04262"
"991551","814-00736"
"991551","814-00891"
"980862","811-4550"
"980862","811-22321"
"980862","811-22551"
"980862","811-22647"
"980862","811-22646"
"980862","811-03833"
"984326","811-05037"
"989595","811-06400"
"996780","811-22747"
"996780","811-22595"
"991937","811-10401"
"1000197","811-08529"
"989494","811-22842"
"995279","811-21309"
"995279","811-21504"
"995279","811-04556"
"995279","811-22022"
"992052","811-21927"
"1000356","811-22431"
"992668","811-23049"
"1000364","811-22110"
"997137","811-05443"
"997137","811-21547"
"997137","811-21080"
"997137","811-22047"
"997137","811-21319"
"997137","811-21484"
"997137","811-09237"
"997137","811-22887"
"997137","811-22949"
"1000106","811-04550"
"1000106","811-03833"
"1000106","811-08333"
"1000106","811-03213"
"1000106","811-07852"
"1000106","811-22127"
"1000106","811-08928"
"1000391","811-22110"
"994911","811-21056"
"994911","811-02810"
"994911","811-02537"
"994911","811-02599"
"994911","811-02560"
"994911","811-03965"
"994911","811-02302"
"994911","811-01777"
"994911","811-03044"
"994911","811-02551"
"994911","811-04158"
"983527","811-06400"
"967068","811-05038"
"997576","811-22732"
"980013","814-00866"
"1000620","811-08542"
"982755","811-5518"
"982912","811-08194"
"982912","811-22175"
"982912","811-22245"
"1000720","811-8894"
"1000720","811-2754"
"998977","811-22172"
"988853","811-08922"
"988853","811-05084"
"998796","811-22875"
"1000813","811-22436"
"1000814","811-22436"
"996564","811-08763"
"994628","811-22897"
"997867","811-22698"
"995552","811-22525"
"997435","811-22027"
"997531","811-03153"
"997531","811-03940"
"997531","811-04367"
"997531","811-07257"
"997531","811-04878"
"1000944","811-08234"
"1000865","811-04782"
"1000865","811-07583"
"1000865","811-08928"
"969752","811-22648"
"998360","811-22209"
"989347","811-09205"
"990259","811-22312"
"990259","811-22723"
"983102","811-22431"
"1001489","811-22748"
"989719","811-21432"
"989719","811-7102"
"989719","811-7572"
"1001679","811-06400"
"1001742","811-22143"
"999078","811-09082"
"1001691","811-21233"
"974255","811-03153"
"974255","811-08236"
"974255","811-07572"
"974255","811-22747"
"989107","811-05685"
"976417","811-04000"
"997408","811-09781"
"1000527","811-21720"
"985221","811-07677"
"981726","811-07455"
"981726","811-58433"
"981726","811-07704"
"981726","811-22882"
"968450","811-22811"
"968450","811-03738"
"1002401","811-22700"
"1002401","811-22918"
"999047","811-04146"
"994108","811-22027"
"994108","811-04084"
"999086","811-03006"
"999086","811-05979"
"999086","811-01677"
"999086","811-02485"
"999086","811-00560"
"999086","811-03999"
"999086","811-04630"
"999086","811-05968"
"999086","811-03392"
"999086","811-02402"
"999086","811-04651"
"999086","811-05079"
"999086","811-08568"
"999086","811-22586"
"999086","811-22587"
"999086","811-22441"
"999086","811-04186"
"999086","811-04173"
"999086","811-21131"
"999086","811-21202"
"999086","811-21287"
"999086","811-22675"
"999086","811-21416"
"999086","811-22056"
"999086","811-05908"
"999086","811-22733"
"999086","811-22303"
"999086","811-21779"
"999086","811-21777"
"999086","811-4079"
"991971","811-23042"
"980260","811-02328"
"975529","811-22378"
"975529","811-22791"
"975529","811-7763"
"975529","811-22592"
"975529","811-21720"
"975529","811-21934"
"975529","811-22486"
"975529","811-8004"
"975529","811-22613"
"975529","811-22959"
"975529","811-07953"
"975529","811-8894"
"975529","811-21714"
"988829","814-01054"
"983906","811-07572"
"997950","811-07142"
"997950","811-05903"
"997950","811-07959"
"985273","811-05823"
"990375","811-04279"
"990375","811-05017"
"990375","811-06569"
"990375","811-22525"
"988012","811-23079"
"976358","811-21719"
"984759","811-03459"
"996173","811-03023"
"995303","811-04920"
"1002345","811-22509"
"983310","811-8932"
"983310","811-8918"
"983310","811-9253"
"983310","811-9689"
"983310","811-5038"
"983310","811-3618"
"983310","811-10183"
"983310","811-22811"
"983310","811-8941"
"968433","811-6400"
"968433","811-4719"
"968433","811-8764"
"968433","811-8228"
"968433","811-21335"
"968433","811-8073"
"968433","811-7572"
"968433","811-10027"
"991586","811-22298"
"991510","811-03023"
"980845","811-03153"
"980845","811-01236"
"993306","811-22595"
"996024","811-21720"
"978580","811-08236"
"978501","814-00799"
"978501","814-00969"
"978501","814-01162"
"1001413","814-01151"
"997335","811-22378"
"995041","811-22655"
"988126","811-05631"
"1000618","814-00941"
"1000581","811-21720"
"1002292","811-22655"
"989400","811-07959"
"1000596","811-05028"
"1000596","811-08399"
"1000596","811-22375"
"996492","811-22743"
"996492","811-22641"
"1000097","811-07257"
"997859","811-21720"
"972009","811-22208"
"972423","811-09253"
"969702","811-3023"
"969702","811-9253"
"969702","811-9689"
"1002930","811-22540"
"993378","811-21872"
"1002900","811-8194"
"987202","811-4603"
"1002928","811-07471"
"985059","811-21290"
"985059","811-22655"
"993781","811-21872"
"1002919","811-07923"
"987594","811-10401"
"1001452","811-09781"
"974790","811-22743"
"998449","811-05037"
"998449","811-22701"
"978835","811-22819"
"989159","811-06096"
"972420","811-09253"
"972420","811-21852"
"972420","811-08789"
"972420","811-08764"
"972420","811-8764"
"1002150","811-05127"
"966135","811-08652"
"1001403","811-06260"
"997170","811-22525"
"1002826","814-01066"
"973383","811-07343"
"973383","811-03981"
"973383","811-05186"
"973383","811-03623"
"973383","811-07257"
"973383","811-04878"
"973383","811-04419"
"973383","811-09805"
"973383","811-06677"
"973383","811-09101"
"973383","811-08085"
"973383","811-08565"
"973383","811-08915"
"973383","811-07064"
"987324","811-22858"
"982051","811-21720"
"1002399","811-08495"
"1002399","811-03213"
"987987","811-05324"
"987987","811-03715"
"987987","811-05216"
"987987","811-05904"
"987987","811-02735"
"987987","811-00483"
"987987","811-01494"
"987987","811-21435"
"987987","811-08257"
"987987","811-04041"
"980170","811-22217"
"992605","811-2993"
"992605","811-5950"
"1003062","811-22756"
"1003144","811-2993"
"1003144","811-5950"
"992604","811-4539"
"992604","811-1"
"992604","811-8519"
"992604","811-22217"
"992604","811-22098"
"992604","811-6447"
"992604","811-3266"
"992604","811-2782"
"992604","811-4018"
"992604","811-4577"
"992604","811-3352"
"992604","811-7193"
"992604","811-8042"
"992604","811-3984"
"992604","811-58429"
"992604","811-21822"
"992604","811-2677"
"992604","811-6165"
"992604","811-21249"
"992604","811-21235"
"992604","811-3181"
"992604","811-07309"
"992604","811-7115"
"992604","811-3947"
"992604","811-3387"
"992604","811-7141"
"992604","811-4314"
"992604","811-5950"
"992604","811-03364"
"992604","811-03213"
"992604","811-08495"
"992604","811-03015"
"992604","811-08685"
"992604","811-07238"
"992604","811-21904"
"992604","811-04367"
"992604","811-4017"
"992604","811-3990"
"992604","811-21719"
"992604","811-08021"
"991126","811-22549"
"991126","811-21853"
"1001449","811-22310"
"1003060","811-06400"
"994258","811-06722"
"994258","811-09235"
"994258","811-22691"
"992594","811-4017"
"992594","811-4743"
"992594","811-4577"
"992594","811-6061"
"992594","811-8042"
"992594","811-03015"
"992594","811-21822"
"1000882","811-06444"
"1000882","811-09253"
"1000882","811-01716"
"1000882","811-22538"
"1000882","811-21128"
"1000882","811-04984"
"1000212","811-22509"
"999786","811-21719"
"999662","811-23080"
"992518","811-00242"
"992518","811-05186"
"992518","811-21720"
"992518","811-22486"
"982397","811-22321"
"1003260","811-21719"
"983444","811-22525"
"997910","811-22154"
"997910","811-21852"
"997910","811-22127"
"997910","811-22328"
"997910","811-04367"
"997910","811-05199"
"997910","811-08481"
"997910","811-07238"
"997910","811-03738"
"997910","811-08572"
"997910","811-08319"
"997910","811-22736"
"997910","811-00266"
"997910","811-09645"
"997910","811-00002"
"997910","811-21732"
"997910","811-05186"
"1003264","811-21719"
"1001824","811-22164"
"974220","811-07953"
"974220","811-21715"
"974220","811-01311"
"986419","811-241422"
"975116","811-04719"
"993076","811-08822"
"991573","811-07572"
"991573","811-08542"
"991573","811-04323"
"991573","811-00242"
"991573","811-22811"
"991573","811-08236"
"1001780","811-06520"
"1003295","811-05324"
"1003295","811-03715"
"1003295","811-05216"
"1003295","811-05904"
"1003295","811-02735"
"1003295","811-00483"
"1003295","811-01494"
"1003295","811-21435"
"1003295","811-08257"
"1003295","811-04041"
"988470","811-21719"
"1003320","811-22756"
"1003152","811-4539"
"1003152","811-1"
"1003152","811-8519"
"1003152","811-22217"
"1003152","811-22098"
"1003152","811-6447"
"1003152","811-3266"
"1003152","811-2782"
"1003152","811-4018"
"1003152","811-4577"
"1003152","811-3352"
"1003152","811-7193"
"1003152","811-8042"
"1003152","811-3984"
"1003152","811-58429"
"1003152","811-21822"
"1003152","811-2677"
"1003152","811-6165"
"1003152","811-21249"
"1003152","811-21235"
"1003152","811-3181"
"1003152","811-07309"
"1003152","811-7115"
"1003152","811-3947"
"1003152","811-3387"
"1003152","811-7141"
"1003152","811-4314"
"1003152","811-5950"
"1003152","811-03364"
"1003152","811-03213"
"1003152","811-08495"
"1003152","811-03015"
"1003152","811-08685"
"1003152","811-07238"
"1003152","811-21904"
"1003152","811-04367"
"1003152","811-4017"
"1003152","811-3990"
"1003152","811-21719"
"1003152","811-08021"
"1001895","811-21720"
"996862","811-3342"
"996862","811-3343"
"996862","811-4995"
"996862","811-6373"
"996862","811-4033"
"996862","811-22127"
"987734","811-22842"
"987734","811-21079"
"986410","811-22743"
"986410","811-22743"
"982684","811-21719"
"982684","811-22969"
"997378","811-05038"
"983363","811-04415"
"977845","811-07513"
"1002864","811-22509"
"977840","811-05693"
"977840","811-06190"
"977840","811-07513"
"977840","811-05346"
"976268","814-01074"
"976268","811-21869"
"986620","811-08194"
"977842","811-04178"
"977842","811-06258"
"977842","811-00781"
"977842","811-03630"
"977842","811-02280"
"977842","811-05635"
"977842","811-02742"
"977842","811-05693"
"977842","811-07513"
"977842","811-00058"
"977842","811-07121"
"977842","811-01403"
"977842","811-03386"
"977842","811-04524"
"977842","811-03061"
"977842","811-05989"
"977842","811-05133"
"977842","811-02796"
"977842","811-04616"
"977842","811-00653"
"977842","811-06190"
"977842","811-07237"
"977842","811-00159"
"977842","811-05740"
"977842","811-04518"
"977842","811-05498"
"977842","811-04529"
"977842","811-04527"
"977842","811-02608"
"977842","811-06128"
"977842","811-07626"
"977842","811-05977"
"977842","811-03741"
"977842","811-04528"
"977842","811-05802"
"977842","811-05452"
"977842","811-21598"
"977842","811-02675"
"977842","811-05215"
"977842","811-04345"
"977842","811-03897"
"977842","811-05346"
"977842","811-01682"
"977842","811-22654"
"974854","811-3990"
"1001905","811-21719"
"979979","811-08598"
"999467","811-21897"
"992137","811-22213"
"992137","811-22668"
"999145","811-2258"
"974244","811-21779"
"974244","811-21777"
"974244","811-04146"
"974244","811-3006"
"974244","811-3999"
"974244","811-2485"
"974244","811-0560"
"974244","811-5979"
"974244","811-5968"
"974244","811-3392"
"974244","811-2402"
"974244","811-4651"
"974244","811-8568"
"974244","811-4186"
"974244","811-4173"
"974244","811-05908"
"974244","811-21131"
"974244","811-21202"
"974244","811-21287"
"974244","811-21416"
"974244","811-21328"
"974244","811-23027"
"1003471","811-21720"
"1003572","811-21897"
"988027","811-22804"
"1000771","811-21726"
"980735","811-07257"
"980735","811-04146"
"980735","811-21779"
"1001956","811-04417"
"999338","811-01355"
"999338","811-04676"
"999338","811-05186"
"999338","811-22061"
